educ,period,delta,p,transition,age,time_mid,effect,cc,rate_effect,cc_total
secondary,2016-2020,-0.006885953883909619,0.02238061590212605,HD,88.75,2018,-0.5243652799664189,0.003610755136172117,2.4406581987196416,0.0014880304039898002
secondary,2016-2020,-0.0070421965050399896,0.023171005418003626,HD,89,2018,-0.49286096977350047,0.003470823798809565,2.4406581987196416,0.001430363218978973
secondary,2016-2020,-0.00720457705663493,0.023990708155541465,HD,89.25,2018,-0.46265472589130174,0.0033332316233001947,2.4406581987196416,0.0013736600273230313
secondary,2016-2020,-0.007373545719813607,0.024840685212846405,HD,89.5,2018,-0.43372465580990494,0.0031980885794247542,2.4406581987196416,0.0013179661487324236
secondary,2016-2020,-0.007549590812166159,0.02572191855209418,HD,89.75,2018,-0.40604806401721627,0.003065496733402232,2.4406581987196416,0.001263323645776155
secondary,2016-2020,-0.00773324154206587,0.026635410658895256,HD,90,2018,-0.37960146024135843,0.0029355497817673388,2.4406581987196416,0.0012097711317877635
secondary,2016-2020,-0.007925070907275941,0.02758218413473213,HD,90.25,2018,-0.35436057078413724,0.002808332650207063,2.4406581987196416,0.0011573436055416202
secondary,2016-2020,-0.008125698740585469,0.028563281219339563,HD,90.5,2018,-0.3303003531243946,0.002683921163397829,2.4406581987196416,0.0011060723151893265
secondary,2016-2020,-0.008335794904761808,0.029579763239973234,HD,90.75,2018,-0.3073950139604106,0.0025623817911203752,2.4406581987196416,0.0010559846536309701
secondary,2016-2020,-0.008556082638594819,0.030632709984611976,HD,91,2018,-0.2856180308479396,0.002443771475007695,2.4406581987196416,0.0010071040871161168
secondary,2016-2020,-0.008787342055235459,0.03172321899626257,HD,91.25,2018,-0.264942177574762,0.0023281375392083673,2.4406581987196416,9.594501184272242e-4
secondary,2016-2020,-0.009030413793386403,0.0328524047856873,HD,91.5,2018,-0.24533955339364494,0.002215517687029231,2.4406581987196416,9.130382854960521e-4
secondary,2016-2020,-0.00928620282119198,0.03402139796005452,HD,91.75,2018,-0.2267816162131725,0.002105940084273239,2.4406581987196416,8.678801957480742e-4
secondary,2016-2020,-0.00955568239188195,0.03523134426522209,HD,92,2018,-0.20923921981995816,0.0019994235285246908,2.4406581987196416,8.23983595866714e-4
secondary,2016-2020,-0.009839898149363216,0.03648340353960388,HD,92.25,2018,-0.192682655176215,0.0018959777020828286,2.4406581987196416,7.813524760299559e-4
secondary,2016-2020,-0.010139972381007042,0.03777874857784397,HD,92.5,2018,-0.17708169580356758,0.001795603504630066,2.4406581987196416,7.399872070064443e-4
secondary,2016-2020,-0.010457108413855554,0.039118563902829404,HD,92.75,2018,-0.1624056472274035,0.001698293460079338,2.4406581987196416,6.998847078215803e-4
secondary,2016-2020,-0.010792595149364016,0.040504044444913415,HD,93,2018,-0.14862340041614963,0.0016040321904133225,2.4406581987196416,6.610386410316815e-4
secondary,2016-2020,-0.011147811730603405,0.04193639412759951,HD,93.25,2018,-0.13570348910684768,0.001512796947749128,2.4406581987196416,6.234396319934686e-4
secondary,2016-2020,-0.011524232334573302,0.04341682435934591,HD,93.5,2018,-0.12361415086263026,0.001424558194381946,2.4406581987196416,5.870755079061948e-4
secondary,2016-2020,-0.011923431080915418,0.04494655243160112,HD,93.75,2018,-0.11232339165958584,0.0013392802192277414,2.4406581987196416,5.519315518542012e-4
secondary,2016-2020,-0.012347087046872852,0.046526799823663006,HD,94,2018,-0.10179905375057505,0.0012569217779476384,2.4406581987196416,5.17990766608951e-4
secondary,2016-2020,-0.012796989376820486,0.04815879041547412,HD,94.25,2018,-0.09200888650245324,0.001177436743144976,2.4406581987196416,4.8523414258211714e-4
secondary,2016-2020,-0.013275042473078778,0.049843748610019695,HD,94.5,2018,-0.08292061985159477,0.00110077475042394,2.4406581987196416,4.5364092407318185e-4
secondary,2016-2020,-0.013783271253050212,0.05158289736758133,HD,94.75,2018,-0.07450203997143343,0.0010268818258318561,2.4406581987196416,4.2318886784504524e-4
secondary,2016-2020,-0.01432382645595797,0.05337745615472084,HD,95,2018,-0.06672106669585272,9.557009803077914e-4,2.4406581987196416,3.938544881025856e-4
secondary,2016-2020,-0.0148989899806473,0.0552286388115159,HD,95.25,2018,-0.059545832194680313,8.871727572578474e-4,2.4406581987196416,3.656132821542323e-4
secondary,2016-2020,-0.01551118023402541,0.0571376513412477,HD,95.5,2018,-0.05294476035332906,8.212357202877699e-4,2.4406581987196416,3.38439931411736e-4
secondary,2016-2020,-0.016162957467784546,0.05910568962744257,HD,95.75,2018,-0.04688664626889711,7.57826869451243e-4,2.4406581987196416,3.123084729304959e-4
secondary,2016-2020,-0.016857029079060865,0.06113393708389124,HD,96,2018,-0.04134073524092642,6.96881976106053e-4,2.4406581987196416,2.8719243740732837e-4
secondary,2016-2020,-0.01759625484867442,0.0632235622440117,HD,96.25,2018,-0.036276800607653995,6.383358285868268e-4,2.4406581987196416,2.630649504248027e-4
secondary,2016-2020,-0.018383652088546684,0.0653757162966736,HD,96.5,2018,-0.03166521975906948,5.821223833581074e-4,2.4406581987196416,2.3989879474302275e-4
secondary,2016-2020,-0.019222400667835704,0.06759153057636144,HD,96.75,2018,-0.027477047647441355,5.281748190483302e-4,2.4406581987196416,2.1766643256760078e-4
secondary,2016-2020,-0.020115847885280258,0.06987211401632042,HD,97,2018,-0.02368408711511114,4.764254937093018e-4,2.4406581987196416,1.963399879358363e-4
secondary,2016-2020,-0.02106751315319974,0.07221855057408243,HD,97.25,2018,-0.020258955369056107,4.2680580870767607e-4,2.4406581987196416,1.7589119062495263e-4
secondary,2016-2020,-0.022081092456593523,0.07463189663952177,HD,97.5,2018,-0.017175145952577194,3.7924598573434507e-4,2.4406581987196416,1.562912842553074e-4
secondary,2016-2020,-0.023160462548824784,0.0771131784363158,HD,97.75,2018,-0.014407085596854557,3.336747664036629e-4,2.4406581987196416,1.3751090249205331e-4
secondary,2016-2020,-0.02430968484348564,0.07966338942839098,HD,98,2018,-0.011930185379149666,2.9001904669148865e-4,2.4406581987196416,1.195199183931871e-4
secondary,2016-2020,-0.02553300896023966,0.08228348774360253,HD,98.25,2018,-0.009720885669959198,2.482034609125335e-4,2.4406581987196416,1.0228727296221131e-4
secondary,2016-2020,-0.02683487588074493,0.08497439362752147,HD,98.5,2018,-0.007756694417979968,2.0814993195135948e-4,2.4406581987196416,8.578078979356923e-5
secondary,2016-2020,-0.02822122838921856,0.08773764080078224,HD,98.75,2018,-0.00601621402845268,1.6978495013538373e-4,2.4406581987196416,6.997017477324169e-5
secondary,2016-2020,-0.029700364063759116,0.09057579939043914,HD,99,2018,-0.004479168887033182,1.3303294664794823e-4,2.4406581987196416,5.482428519214429e-5
secondary,2016-2020,-0.03127838119112336,0.09349019566011832,HD,99.25,2018,-0.0031264330907455383,9.778976598088092e-5,2.4406581987196416,4.030019746308875e-5
secondary,2016-2020,-0.032961564551880776,0.09648210205173849,HD,99.5,2018,-0.001940025062741896,6.394626133783356e-5,2.4406581987196416,2.6352931036206943e-5
secondary,2016-2020,-0.034745711864784076,0.09955818962239216,HD,99.75,2018,-9.03115623623856e-4,3.137939523901929e-5,2.4406581987196416,1.2931780863981494e-5
secondary,2016-2020,-5.588714922399111e-4,0.0010706144788479744,HU,40,2018,-32.102384344542145,0.017941107443093428,2.4406581987196416,0.007393720246804944
secondary,2016-2020,-5.612794453790231e-4,0.0010811840105477784,HU,40.25,2018,-31.859357883445448,0.017882002722952067,2.4406581987196416,0.0073693625661335
secondary,2016-2020,-5.641172620363146e-4,0.0010921460962674229,HU,40.5,2018,-31.616665529017464,0.017835506792947257,2.4406581987196416,0.007350201101315289
secondary,2016-2020,-5.673864390802591e-4,0.0011035049340180905,HU,40.75,2018,-31.37431061296995,0.017801358377291004,2.4406581987196416,0.007336128177833012
secondary,2016-2020,-5.710888394466799e-4,0.0011152649821060002,HU,41,2018,-31.13229708636892,0.01777930741236368,2.4406581987196416,0.007327040741822616
secondary,2016-2020,-5.752266763218308e-4,0.0011274309529776846,HU,41.25,2018,-30.89062871143982,0.017769113683173247,2.4406581987196416,0.007322839798143704
secondary,2016-2020,-5.798024975154256e-4,0.0011400078072029472,HU,41.5,2018,-30.649309139203297,0.01777054598603243,2.4406581987196416,0.007323430065309938
secondary,2016-2020,-5.84819169950978e-4,0.001153000747560171,HU,41.75,2018,-30.408342138995607,0.017783381409312758,2.4406581987196416,0.007328719679080162
secondary,2016-2020,-5.902798642026361e-4,0.001166415213189672,HU,42,2018,-30.167731599015024,0.017807404511568162,2.4406581987196416,0.007338619853754453
secondary,2016-2020,-5.961880390091589e-4,0.0011802568737814905,HU,42.25,2018,-29.92748152691559,0.017842406524014632,2.4406581987196416,0.007353044553507534
secondary,2016-2020,-6.025474256968128e-4,0.0011945316237646037,HU,42.5,2018,-29.68759605044417,0.017888184575322003,2.4406581987196416,0.00737191017291727
secondary,2016-2020,-6.09362012444472e-4,0.001209245576465384,HU,42.75,2018,-29.4480794181168,0.017944540936848292,2.4406581987196416,0.007395135225917751
secondary,2016-2020,-6.166360283247884e-4,0.0012244050582033558,HU,43,2018,-29.20893599993031,0.01801128228658996,2.4406581987196416,0.007422640042465407
secondary,2016-2020,-6.243739270564925e-4,0.0012400166022930239,HU,43.25,2018,-28.970170288105344,0.01808821899027965,2.4406581987196416,0.007454346472271772
secondary,2016-2020,-6.325803704035747e-4,0.0012560869429208525,HU,43.5,2018,-28.731786897856715,0.018175164398202773,2.4406581987196416,0.007490177595014163
secondary,2016-2020,-6.412602111576072e-4,0.0012726230088667763,HU,43.75,2018,-28.493790568187237,0.018271934156436385,2.4406581987196416,0.00753005743648993
secondary,2016-2020,-6.504184756403732e-4,0.0012896319170401533,HU,44,2018,-28.256186162700963,0.018378345531354565,2.4406581987196416,0.007573910690237974
secondary,2016-2020,-6.600603456642039e-4,0.001307120965800138,HU,44.25,2018,-28.018978670431892,0.018494216746363232,2.4406581987196416,0.007621662444200145
secondary,2016-2020,-6.701911398882506e-4,0.0013250976280309748,HU,44.5,2018,-27.78217320668408,0.01861936632996042,2.4406581987196416,0.007673237912049983
secondary,2016-2020,-6.808162945090401e-4,0.00134356954394276,HU,44.75,2018,-27.545775013879048,0.018753612474328836,2.4406581987196416,0.00772856216886192
secondary,2016-2020,-6.919413432245499e-4,0.001362544513568735,HU,45,2018,-27.309789462406393,0.018896772403797137,2.4406581987196416,0.007787559890847494
secondary,2016-2020,-7.0357189641108e-4,0.00138203048893015,HU,45.25,2018,-27.074222051473395,0.019048661752609816,2.4406581987196416,0.007850155098927732
secondary,2016-2020,-7.157136194531101e-4,0.001402035565840385,HU,45.5,2018,-26.839078409949316,0.01920909395157065,2.4406581987196416,0.007916270905962417
secondary,2016-2020,-7.2837221016657e-4,0.001422567975319995,HU,45.75,2018,-26.60436429720014,0.01937787962322825,2.4406581987196416,0.00798582926749967
secondary,2016-2020,-7.415533752568001e-4,0.00144363607459488,HU,46,2018,-26.370085603909214,0.01955482598538963,2.4406581987196416,0.008058750735957555
secondary,2016-2020,-7.552628057528601e-4,0.0014652483376501099,HU,46.25,2018,-26.136248352879463,0.019739736262849313,2.4406581987196416,0.00813495421819144
secondary,2016-2020,-7.695061513610301e-4,0.001487413345312375,HU,46.5,2018,-25.90285869981238,0.019932409107341204,2.4406581987196416,0.00821435673645001
secondary,2016-2020,-7.842889936807102e-4,0.0015101397748344151,HU,46.75,2018,-25.669922934059304,0.020132638025814754,2.4406581987196416,0.008296873192761832
secondary,2016-2020,-7.996168182274601e-4,0.0015334363889555,HU,47,2018,-25.437447479340072,0.020340210817258033,2.4406581987196416,0.008382416136844184
secondary,2016-2020,-8.1549498520868e-4,0.0015573120244124798,HU,47.25,2018,-25.20543889442419,0.020554909018386743,2.4406581987196416,0.008470895537665621
secondary,2016-2020,-8.319286989988599e-4,0.00158177557987676,HU,47.5,2018,-24.973903873769604,0.020776507358627735,2.4406581987196416,0.008562218558838928
secondary,2016-2020,-8.489229762628499e-4,0.0016068360032931949,HU,47.75,2018,-24.742849248113846,0.021004773224931824,2.4406581987196416,0.008656289338064808
secondary,2016-2020,-8.6648261267737e-4,0.0016325022785979352,HU,48,2018,-24.51228198501251,0.021239466137058068,2.4406581987196416,0.00875300877089098
secondary,2016-2020,-8.8461214820261e-4,0.001658783411793195,HU,48.25,2018,-24.2822091893196,0.02148033723406917,2.4406581987196416,0.008852274299091509
secondary,2016-2020,-9.033158308582002e-4,0.0016856884163579601,HU,48.5,2018,-24.052638103604462,0.02172712877288907,2.4406581987196416,0.008953979704017071
secondary,2016-2020,-9.225975789600102e-4,0.0017132262979750652,HU,48.75,2018,-23.82357610849964,0.02197957363987131,2.4406581987196416,0.009058014905307119
secondary,2016-2020,-9.424609417771502e-4,0.0017414060385562151,HU,49,2018,-23.595030722974197,0.022237394876435054,2.4406581987196416,0.009164265765399452
secondary,2016-2020,-9.629090585711198e-4,0.00177023657954837,HU,49.25,2018,-23.367009604526604,0.022500305219917027,2.4406581987196416,0.009272613900310455
secondary,2016-2020,-9.839446159827102e-4,0.001799726804506225,HU,49.5,2018,-23.139520549291476,0.022768006660896633,2.4406581987196416,0.009382936497204088
secondary,2016-2020,-0.00100556980373556,0.0018298855209177099,HU,49.75,2018,-22.912571492054173,0.023040190018341903,2.4406581987196416,0.009495106139305038
secondary,2016-2020,-0.0010277862686294901,0.001860721441271225,HU,50,2018,-22.686170506167315,0.023316534534026094,2.4406581987196416,0.009608990638753494
secondary,2016-2020,-0.00105059506680062,0.0018922431633556199,HU,50.25,2018,-22.46032580336299,0.023596707487747833,2.4406581987196416,0.009724452878033323
secondary,2016-2020,-0.0010739966142304601,0.00192445914978638,HU,50.5,2018,-22.235045733454648,0.02388036383498973,2.4406581987196416,0.009841350660647324
secondary,2016-2020,-0.0010979906354907497,0.001957377706753935,HU,50.75,2018,-22.01033878392227,0.024167145868725506,2.4406581987196416,0.009959536571744376
secondary,2016-2020,-0.0011225761107166803,0.00199100696199291,HU,51,2018,-21.786213579374643,0.024456682907177313,2.4406581987196416,0.01007885784944093
secondary,2016-2020,-0.00114775122080685,0.002025354841974145,HU,51.25,2018,-21.56267888088231,0.024748591009398753,2.4406581987196416,0.010199156267609755
secondary,2016-2020,-0.0011735132908545598,0.0020604290483244997,HU,51.5,2018,-21.339743585174805,0.025042472720630968,2.4406581987196416,0.010320268030938488
secondary,2016-2020,-0.00119985873182222,0.00209623703348301,HU,51.75,2018,-21.11741672369585,0.025337916849455043,2.4406581987196416,0.010442023683091784
secondary,2016-2020,-0.00122678298047727,0.002132785975605495,HU,52,2018,-20.895707461509936,0.025634498278812288,2.4406581987196416,0.010564248028830775
secondary,2016-2020,-0.0012542804376164797,0.00217008275273379,HU,52.25,2018,-20.674625096054022,0.02593177781303529,2.4406581987196416,0.01068676007097294
secondary,2016-2020,-0.0012823444046129503,0.002208133916249925,HU,52.5,2018,-20.45417905572786,0.02622930206306402,2.4406581987196416,0.010809372963088454
secondary,2016-2020,-0.0013109670183294798,0.00224694566363986,HU,52.75,2018,-20.23437889831659,0.02652660337207504,2.4406581987196416,0.010931893978851201
secondary,2016-2020,-0.0013401391844503202,0.00228652381059616,HU,53,2018,-20.015234309239368,0.026823199783766113,2.4406581987196416,0.01105412449896852
secondary,2016-2020,-0.0013698505092938902,0.002326873762493805,HU,53.25,2018,-19.796755099617695,0.02711859505557772,2.4406581987196416,0.011175860016629926
secondary,2016-2020,-0.0014000892301783,0.00236800048527852,HU,53.5,2018,-19.578951204157413,0.027412278719127253,2.4406581987196416,0.011296890162412703
secondary,2016-2020,-0.0014308421444226,0.0024099084758122703,HU,53.75,2018,-19.361832678838308,0.02770372619014058,2.4406581987196416,0.011416998749585834
secondary,2016-2020,-0.0014620945370774202,0.00245260173172622,HU,54,2018,-19.145409698405462,0.027992398930147686,2.4406581987196416,0.011535963840746517
secondary,2016-2020,-0.00149383010749017,0.002496083720837305,HU,54.25,2018,-18.929692553656672,0.028277744662184818,2.4406581987196416,0.011653557836713277
secondary,2016-2020,-0.00152603089482217,0.002540357350190525,HU,54.5,2018,-18.71469164852045,0.028559197642712652,2.4406581987196416,0.011769547588586332
secondary,2016-2020,-0.00155867720264677,0.0025854249347953048,HU,54.75,2018,-18.50041749691928,0.028836178991895504,2.4406581987196416,0.011883694533859153
secondary,2016-2020,-0.0015917475227707502,0.002631288166130695,HU,55,2018,-18.286880719413194,0.029108097084330146,2.4406581987196416,0.011995754857441941
secondary,2016-2020,-0.0016252184584339899,0.002677948080500885,HU,55.25,2018,-18.074092039618833,0.02937434800222337,2.4406581987196416,0.01210547967842089
